,amount_req,app_date,loan_title,risk_score,dti,zip_code,state,emp_len,pol_code,gross_income
1855,1000,1/1/2016,medical,300.0,0.2917,080xx,NJ,0,0,3428.18
1856,1700,1/1/2016,debt_consolidation,300.0,0.6672,672xx,KS,0,0,2547.96
1857,12000,1/1/2016,debt_consolidation,300.0,0.16,460xx,IN,0,0,75000.0
1858,5000,1/1/2016,debt_consolidation,300.0,0.0703,606xx,IL,0,0,71123.76
1859,6000,1/1/2016,debt_consolidation,300.0,0.2905,324xx,FL,0,0,20654.04
1860,7500,1/1/2016,home_improvement,608.0,0.1654,330xx,FL,0,0,45344.62
1861,10000,1/1/2016,debt_consolidation,300.0,0.0825,970xx,OR,0,0,121212.12
1862,5000,1/1/2016,house,300.0,0.1533,347xx,FL,0,0,32615.79
1863,2000,1/1/2016,car,300.0,0.4963,874xx,NM,0,0,4029.82
1864,10000,1/1/2016,debt_consolidation,300.0,0.3201,299xx,SC,0,0,31240.24
1865,3500,1/1/2016,credit_card,651.0,0.1485,752xx,TX,0,0,23569.02
1866,4000,1/1/2016,car,300.0,0.0,853xx,AZ,0,0,0.0
1867,35000,1/1/2016,credit_card,300.0,0.4692,416xx,KY,0,0,74595.06
1868,2500,1/1/2016,moving,876.0,0.0034000000000000002,815xx,CO,6 years,0,735294.12
1869,3500,1/1/2016,moving,300.0,0.068,722xx,AR,0,0,51470.59
1870,2500,1/1/2016,debt_consolidation,300.0,0.3077,606xx,IL,0,0,8124.8
1871,3500,1/1/2016,debt_consolidation,300.0,0.025699999999999997,231xx,VA,0,0,136186.77
1872,35000,1/1/2016,debt_consolidation,689.0,0.4512,850xx,AZ,0,0,77570.92
1873,11000,1/1/2016,car,300.0,0.30829999999999996,040xx,ME,5 years,0,35679.53
1874,1000,1/1/2016,moving,300.0,0.0458,114xx,NY,0,0,21834.06
1875,5000,1/1/2016,debt_consolidation,300.0,0.35509999999999997,805xx,CO,0,0,14080.54
1876,15000,1/1/2016,credit_card,300.0,0.2322,327xx,FL,0,0,64599.48
1877,8500,1/1/2016,Credit card refinancing,300.0,0.222,983xx,WA,10,2,38288.29
1878,1000,1/1/2016,other,300.0,0.0,531xx,WI,0,0,0.0
1879,25000,1/1/2016,other,300.0,0.0642,549xx,WI,0,0,389408.1
1880,16000,1/1/2016,debt_consolidation,300.0,0.06709999999999999,551xx,MN,0,0,238450.07
1881,15000,1/1/2016,debt_consolidation,734.0,0.3925,342xx,FL,0,0,38216.56
1882,6000,1/1/2016,credit_card,300.0,0.1371,853xx,AZ,0,0,43763.68
1883,1000,1/1/2016,other,300.0,0.0331,372xx,TN,0,0,30211.48
1884,35000,1/1/2016,debt_consolidation,642.0,0.1063,890xx,NV,0,0,329256.82
1885,15000,1/1/2016,debt_consolidation,300.0,0.11259999999999999,207xx,MD,0,0,133214.92
1886,8000,1/1/2016,debt_consolidation,300.0,0.054000000000000006,349xx,FL,0,0,148148.15
1887,15000,1/1/2016,Debt consolidation,646.0,0.12960000000000002,752xx,TX,10,0,115740.74
1888,15000,1/1/2016,car,651.0,0.4806,427xx,KY,0,0,31210.99
1889,3000,1/1/2016,credit_card,300.0,0.14150000000000001,373xx,TN,0,0,21201.41
1890,18000,1/1/2016,credit_card,692.0,0.45280000000000004,333xx,FL,0,0,39752.65
1891,5000,1/1/2016,moving,300.0,-0.01,720xx,AR,5 years,0,-500000.0
1892,1000,1/1/2016,other,300.0,0.0232,923xx,CA,5 years,0,43103.45
1893,15000,1/1/2016,debt_consolidation,608.0,0.07150000000000001,904xx,CA,0,0,209790.21
1894,3000,1/1/2016,Credit card refinancing,300.0,0.1432,460xx,IN,10,2,20949.72
1895,18000,1/1/2016,credit_card,300.0,0.22820000000000001,129xx,NY,0,0,78878.18
1896,15000,1/1/2016,debt_consolidation,300.0,0.044800000000000006,473xx,IN,0,0,334821.43
1897,15000,1/1/2016,debt_consolidation,300.0,0.23870000000000002,372xx,TN,0,0,62840.39
1898,35000,1/1/2016,debt_consolidation,300.0,0.1418,119xx,NY,0,0,246826.52
1899,20000,1/1/2016,credit_card,300.0,0.2114,201xx,VA,0,0,94607.38
1900,25000,1/1/2016,debt_consolidation,300.0,0.0334,339xx,FL,0,0,748502.99
1901,12000,1/1/2016,medical,300.0,0.1857,570xx,SD,0,0,64620.36
1902,15000,1/1/2016,medical,300.0,1.2790000000000001,787xx,TX,0,0,11727.91
1903,3000,1/1/2016,credit_card,300.0,-0.01,606xx,IL,0,0,-300000.0
1904,6000,1/1/2016,Other,300.0,0.3834,720xx,AR,1 year,0,15649.45
1905,5000,1/1/2016,major_purchase,300.0,0.11720000000000001,027xx,MA,0,0,42662.12
1906,29000,1/1/2016,credit_card,690.0,0.6956,142xx,NY,0,0,41690.63
1907,30000,1/1/2016,Home improvement,300.0,0.2241,302xx,GA,2 years,2,133868.81
1908,9000,1/1/2016,debt_consolidation,300.0,0.0956,778xx,TX,0,0,94142.26
1909,25000,1/1/2016,Business Loan,300.0,-0.01,126xx,NY,0,0,-2500000.0
1910,35000,1/1/2016,debt_consolidation,636.0,0.5667,410xx,KY,0,0,61761.07
1911,5000,1/1/2016,debt_consolidation,300.0,0.35200000000000004,891xx,NV,0,0,14204.55
1912,15000,1/1/2016,debt_consolidation,300.0,0.1361,934xx,CA,0,0,110213.08
1913,8000,1/1/2016,credit_card,300.0,0.2625,232xx,VA,0,0,30476.19
1914,30000,1/1/2016,debt_consolidation,300.0,0.7051000000000001,349xx,FL,0,0,42547.16
1915,30000,1/1/2016,Debt consolidation,300.0,0.2793,925xx,CA,0,0,107411.39
1916,7000,1/1/2016,credit_card,300.0,0.015,488xx,MI,0,0,466666.67
1917,4000,1/1/2016,debt_consolidation,633.0,0.0702,953xx,CA,0,0,56980.06
1918,15000,1/1/2016,debt_consolidation,300.0,0.0339,554xx,MN,5 years,0,442477.88
1919,12000,1/1/2016,debt_consolidation,300.0,0.18719999999999998,775xx,TX,5 years,0,64102.56
1920,6000,1/1/2016,major_purchase,300.0,0.2848,537xx,WI,0,0,21067.42
1921,30000,1/1/2016,car,725.0,0.1378,917xx,CA,0,0,217706.82
1922,35000,1/1/2016,home_improvement,664.0,0.5165,751xx,TX,0,0,67763.79
1923,8000,1/1/2016,house,300.0,0.0438,669xx,KS,0,0,182648.4
1924,20000,1/1/2016,debt_consolidation,300.0,0.3053,410xx,KY,0,0,65509.34
1925,10000,1/1/2016,other,300.0,0.010700000000000001,210xx,MD,0,0,934579.44
1926,30000,1/1/2016,debt_consolidation,300.0,1.8073,850xx,AZ,0,0,16599.35
1927,7500,1/1/2016,debt_consolidation,300.0,0.23120000000000002,071xx,NJ,0,0,32439.45
1928,5000,1/1/2016,debt_consolidation,300.0,0.2987,740xx,OK,0,0,16739.2
1929,15000,1/1/2016,debt_consolidation,300.0,0.3282,923xx,CA,0,0,45703.84
1930,2000,1/1/2016,debt_consolidation,300.0,0.3578,122xx,NY,0,0,5589.71
1931,10000,1/1/2016,debt_consolidation,300.0,0.6635,237xx,VA,0,0,15071.59
1932,10000,1/1/2016,debt_consolidation,300.0,0.3165,750xx,TX,5 years,0,31595.58
1933,4000,1/1/2016,other,657.0,0.2631,951xx,CA,0,0,15203.34
1934,20000,1/1/2016,debt_consolidation,676.0,0.2026,546xx,WI,0,0,98716.68
1935,30700,1/1/2016,debt_consolidation,300.0,-0.01,934xx,CA,0,0,-3070000.0
1936,1000,1/1/2016,debt_consolidation,300.0,0.6661,295xx,SC,0,0,1501.28
1937,10000,1/1/2016,Business Loan,300.0,-0.01,606xx,IL,0,0,-1000000.0
1938,10000,1/1/2016,debt_consolidation,300.0,0.5476,021xx,MA,0,0,18261.5
1939,12000,1/1/2016,debt_consolidation,300.0,0.41479999999999995,347xx,FL,0,0,28929.6
1940,35000,1/1/2016,credit_card,300.0,-0.01,790xx,TX,0,0,-3500000.0
1941,20000,1/1/2016,debt_consolidation,300.0,0.12050000000000001,986xx,WA,0,0,165975.1
1942,10000,1/1/2016,credit_card,635.0,0.1632,113xx,NY,0,0,61274.51
1943,1000,1/1/2016,debt_consolidation,507.0,0.1539,472xx,IN,0,0,6497.73
1944,11300,1/1/2016,debt_consolidation,300.0,0.1438,891xx,NV,0,0,78581.36
1945,18000,1/1/2016,Business Loan,300.0,-0.01,633xx,MO,0,0,-1800000.0
1946,25000,1/1/2016,Debt consolidation,300.0,0.0911,760xx,TX,10,0,274423.71
1947,15000,1/1/2016,credit_card,661.0,0.21539999999999998,331xx,FL,0,0,69637.88
1948,30000,1/1/2016,debt_consolidation,300.0,0.6424,178xx,PA,0,0,46699.88
1949,7000,1/1/2016,debt_consolidation,300.0,0.2608,474xx,IN,0,0,26840.49
1950,10000,1/1/2016,debt_consolidation,300.0,0.8874,153xx,PA,5 years,0,11268.88
1951,32000,1/1/2016,credit_card,610.0,0.1463,980xx,WA,0,0,218728.64
1952,20000,1/1/2016,credit_card,300.0,0.9995999999999999,328xx,FL,0,0,20008.0
1953,6000,1/1/2016,debt_consolidation,300.0,0.2473,350xx,AL,0,0,24262.03
1954,12000,1/1/2016,debt_consolidation,300.0,0.12140000000000001,940xx,CA,0,0,98846.79
1955,3000,1/1/2016,debt_consolidation,300.0,0.054000000000000006,120xx,NY,0,0,55555.56
1956,15000,1/1/2016,debt_consolidation,300.0,0.1883,303xx,GA,0,0,79660.12
1957,1000,1/1/2016,other,300.0,0.0287,019xx,MA,0,0,34843.21
1958,9500,1/1/2016,other,300.0,0.0,137xx,NY,0,0,0.0
1959,2000,1/1/2016,credit_card,300.0,0.1396,156xx,PA,5 years,0,14326.65
1960,6000,1/1/2016,debt_consolidation,300.0,0.49369999999999997,132xx,NY,0,0,12153.13
1961,35000,1/1/2016,credit_card,300.0,0.49939999999999996,331xx,FL,0,0,70084.1
1962,15000,1/1/2016,debt_consolidation,300.0,0.024300000000000002,275xx,NC,0,0,617283.95
1963,5000,1/1/2016,small_business,300.0,0.1632,627xx,IL,0,0,30637.25
1964,5000,1/1/2016,debt_consolidation,300.0,0.0078000000000000005,894xx,NV,0,0,641025.64
1965,4000,1/1/2016,credit_card,300.0,1.3933000000000002,880xx,NM,0,0,2870.88
1966,10000,1/1/2016,Debt consolidation,300.0,0.23739999999999997,296xx,SC,4 years,0,42123.0
1967,15000,1/1/2016,debt_consolidation,300.0,0.9077,105xx,NY,0,0,16525.28
1968,15000,1/1/2016,debt_consolidation,300.0,0.02,117xx,NY,0,0,750000.0
1969,4000,1/1/2016,debt_consolidation,300.0,0.0732,334xx,FL,0,0,54644.81
1970,35000,1/1/2016,Business Loan,300.0,-0.01,216xx,MD,0,0,-3500000.0
1971,34300,1/1/2016,Credit card refinancing,300.0,0.1832,420xx,KY,10,0,187227.07
1972,15000,1/1/2016,debt_consolidation,300.0,0.2833,286xx,NC,0,0,52947.41
1973,7000,1/1/2016,debt_consolidation,300.0,0.5918,482xx,MI,0,0,11828.32
1974,10000,1/1/2016,debt_consolidation,608.0,0.3497,300xx,GA,0,0,28595.94
1975,25000,1/1/2016,debt_consolidation,300.0,0.1158,920xx,CA,0,0,215889.46
1976,35000,1/1/2016,house,300.0,0.0529,114xx,NY,0,0,661625.71
1977,20000,1/1/2016,debt_consolidation,300.0,0.4115,296xx,SC,0,0,48602.67
1978,3000,1/1/2016,other,300.0,0.0077,368xx,AL,0,0,389610.39
1979,7000,1/1/2016,debt_consolidation,300.0,0.449,176xx,PA,0,0,15590.2
1980,25000,1/1/2016,major_purchase,711.0,0.0974,604xx,IL,0,0,256673.51
1981,3500,1/1/2016,other,300.0,0.0305,170xx,PA,0,0,114754.1
1982,35000,1/1/2016,major_purchase,300.0,-0.01,617xx,IL,0,0,-3500000.0
1983,5000,1/1/2016,moving,645.0,0.136,080xx,NJ,0,0,36764.71
1984,35000,1/1/2016,debt_consolidation,300.0,0.37479999999999997,325xx,FL,0,0,93383.14
1985,15000,1/1/2016,other,300.0,0.16079999999999997,937xx,CA,0,0,93283.58
1986,18000,1/1/2016,Business Loan,300.0,-0.01,633xx,MO,0,0,-1800000.0
1987,35000,1/1/2016,credit_card,300.0,0.41,461xx,IN,0,0,85365.85
1988,1000,1/1/2016,car,300.0,0.2575,316xx,GA,0,0,3883.5
1989,25000,1/1/2016,debt_consolidation,300.0,0.5043,479xx,IN,0,0,49573.67
1990,15000,1/1/2016,debt_consolidation,622.0,0.0301,774xx,TX,0,0,498338.87
1991,5500,1/1/2016,debt_consolidation,300.0,0.2768,778xx,TX,0,0,19869.94
1992,6500,1/1/2016,other,685.0,0.0,917xx,CA,0,0,0.0
1993,5000,1/1/2016,debt_consolidation,630.0,0.2477,890xx,NV,0,0,20185.71
1994,35000,1/1/2016,other,613.0,0.17629999999999998,769xx,TX,0,0,198525.24
1995,11100,1/1/2016,major_purchase,300.0,99.99,951xx,CA,0,0,111.01
1996,1000,1/1/2016,debt_consolidation,300.0,0.0816,302xx,GA,0,0,12254.9
1997,8500,1/1/2016,Debt consolidation,300.0,0.19260000000000002,735xx,OK,10,0,44132.92
