,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,adjusted_int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,State,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,application_type,annual_inc_joint,dti_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_il_6m,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,FicoScore,derived_emp_length,UPB,RiskScorePercent
1357,93742966,100626729,13475,13475,13475, 36 months,0.1,10.0,437.91,10+ years,MORTGAGE,60000.0,Verified,16-Dec,Current,car,IL,13,15.75,6,Feb-93,0,4.0,,12,0,8463,29.90%,37,w,12831.97,12831.97,856.19,856.19,643.03,213.16,0.0,0,0,17-Mar,437.91,17-Apr,17-Mar,0,4.0,INDIVIDUAL,,,0,0,397237,1,7,0,0,72.0,130145,124.0,1,1,5877,92,28300,0,0,0,1,33103,17837.0,32.2,0,0,227.0,286,6,6,2,33.0,,,,6,2,2,3,11,23,4,12,2,12,0.0,0,6,1,64.9,0.0,0,0,429843,138608,26300,122493,46.25,10,6.254109739168554,50.0
1358,95716925,102788644,20000,20000,20000, 36 months,0.05,5.0,602.3,10+ years,MORTGAGE,120000.0,Not Verified,16-Dec,Current,credit_card,NC,33,25.65,0,1-Jan,0,24.0,,19,0,31032,35%,36,w,18970.46,18970.46,1189.82,1189.82,1029.54,160.28,0.0,0,0,17-Mar,602.3,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,247140,0,4,1,3,8.0,102253,62.0,5,6,5992,40,88700,0,0,2,9,13007,29087.0,31.1,0,0,139.0,191,8,8,2,9.0,,9.0,,0,3,6,7,9,8,14,26,6,19,0.0,0,0,6,100.0,14.3,0,0,341387,133285,42200,127177,44.95,10,5.898110025298874,25.0
1359,96189530,103294736,20000,20000,20000, 36 months,0.15,15.0,693.21,10+ years,MORTGAGE,45000.0,Verified,16-Dec,Current,debt_consolidation,NM,31,22.91,0,6-Feb,0,24.0,,9,0,17408,79.90%,16,w,19107.71,19107.71,1344.78,1344.78,892.29,452.49,0.0,0,0,17-Mar,693.21,17-Apr,17-Mar,0,,JOINT,75000.0,13.74,0,0,36168,2,1,1,1,4.0,18760,95.0,1,3,2843,87,21800,0,2,0,4,4019,1883.0,78.6,0,0,93.0,130,5,4,0,5.0,,20.0,,0,4,7,4,7,2,8,13,7,9,0.0,0,0,2,100.0,50.0,0,0,41525,36168,8800,19725,44.95,10,6.571805779668476,25.0
1360,95022659,102025430,5025,5025,4775, 36 months,0.07,7.0,155.71,3 years,RENT,50000.0,Not Verified,16-Dec,Current,debt_consolidation,IL,13,19.97,0,5-Nov,0,24.0,,8,0,7621,71.90%,25,f,4773.46,4535.97,306.37,291.13,251.54,54.83,0.0,0,0,17-Mar,155.71,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,50603,1,3,0,1,17.0,42982,45.0,1,1,4276,56,10600,0,1,1,2,7229,762.0,90.7,0,0,133.0,117,6,6,0,6.0,,10.0,,0,3,4,3,3,19,5,6,4,8,0.0,0,0,1,100.0,66.7,0,0,66515,50603,8200,55915,43.75,3,6.0248080330773774,25.0
1361,95051979,102054732,1600,1600,1600, 36 months,0.11,11.0,52.72,8 years,OWN,21000.0,Source Verified,16-Dec,Current,credit_card,NY,32,32.51,0,Aug-96,0,24.0,,9,0,15879,87.70%,13,w,1524.71,1524.71,102.9,102.9,75.29,27.61,0.0,0,0,17-Mar,52.72,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,82339,0,3,0,0,25.0,66460,118.0,0,0,2945,99,18100,0,0,1,0,9149,87.0,98.0,0,0,244.0,163,29,25,0,55.0,,7.0,,0,2,6,2,4,5,6,8,6,9,0.0,0,0,0,100.0,100.0,0,0,76925,82339,4300,58825,43.75,8,6.273062730627306,25.0
1362,95091227,102093989,12000,12000,12000, 36 months,0.13,13.0,402.83,10+ years,OWN,80000.0,Not Verified,16-Dec,Current,home_improvement,MD,20,24.15,0,May-93,0,24.0,,20,0,44996,49.90%,24,w,11446.22,11446.22,784.43,784.43,553.78,230.65,0.0,0,0,17-Mar,402.83,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,77321,1,3,0,3,16.0,32325,75.0,5,14,18800,58,90100,0,0,1,17,4070,29896.0,58.1,0,0,23.0,283,5,5,0,5.0,,8.0,,0,8,12,9,12,3,17,21,12,20,0.0,0,0,5,100.0,22.2,0,0,133074,77321,71400,42974,40.25,10,6.410466067048241,25.0
1363,95193379,102196143,10000,10000,10000, 36 months,0.15,15.0,346.61,10+ years,MORTGAGE,60000.0,Not Verified,16-Dec,Current,house,IL,13,8.84,0,1-Dec,0,24.0,102.0,8,1,2040,10.50%,13,w,9553.84,9553.84,672.4,672.4,446.16,226.24,0.0,0,0,17-Mar,346.61,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,416,105039,1,1,2,2,5.0,22121,94.0,0,3,1178,56,19500,1,0,2,5,13130,14860.0,12.1,0,0,150.0,39,14,5,5,20.0,,5.0,,0,3,3,4,4,3,5,5,3,8,0.0,0,0,2,100.0,0.0,1,0,152603,24161,16900,23593,43.75,10,6.572127139364303,25.0
1364,95203306,102206062,18000,18000,18000, 36 months,0.11,11.0,593.06,7 years,RENT,63120.0,Not Verified,16-Dec,Current,credit_card,CA,5,34.22,0,6-Jan,1,59.0,,22,0,31941,30.70%,37,w,17153.06,17153.06,1157.52,1157.52,846.94,310.58,0.0,0,0,17-Mar,593.06,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,54839,2,3,0,0,29.0,22898,52.0,3,6,8211,37,104000,0,10,1,6,2493,60154.0,34.5,0,0,131.0,130,3,3,0,3.0,59.0,3.0,59.0,0,12,14,14,15,14,19,23,14,22,0.0,0,0,3,97.3,21.4,0,0,148354,54839,91900,44354,45.25,7,6.318951392681595,50.0
1365,95203448,102206204,3000,3000,3000, 36 months,0.11,11.0,98.92,n/a,RENT,18000.0,Source Verified,16-Dec,Fully Paid,other,CA,5,41.8,2,4-Mar,0,11.0,,12,0,8462,34.80%,27,w,0.0,0.0,3026.740288,3026.74,3000.0,26.74,0.0,0,0,17-Feb,3031.53,,17-Jan,0,11.0,JOINT,44000.0,17.1,0,0,11470,1,1,0,2,17.0,3008,59.0,2,4,3081,39,24300,3,0,0,6,956,6808.0,39.8,0,0,153.0,130,5,5,0,5.0,11.0,22.0,11.0,4,2,6,3,10,3,11,23,6,12,0.0,0,1,2,70.4,33.3,0,0,29375,11470,11300,5075,44.95,n/a,100.0,25.0
1366,95229899,102232655,7200,7200,7200, 36 months,0.11,11.0,237.4,4 years,RENT,80000.0,Source Verified,16-Dec,Current,debt_consolidation,NY,32,17.52,0,4-Nov,0,24.0,58.0,12,1,12157,22.10%,20,w,6861.47,6861.47,463.31,463.31,338.53,124.78,0.0,0,0,17-Mar,237.4,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,22081,2,2,0,2,13.0,9924,33.0,4,5,4538,26,55100,1,3,1,7,1840,31062.0,26.7,0,0,51.0,145,2,2,0,2.0,,8.0,,0,6,8,6,10,3,10,17,8,12,0.0,0,0,4,100.0,0.0,0,0,84995,22081,42400,29895,44.95,4,6.321682140906608,25.0
1367,95296488,102320758,32000,32000,32000, 60 months,0.16,16.0,778.01,3 years,RENT,84000.0,Source Verified,16-Dec,Current,debt_consolidation,OR,37,26.16,0,4-Mar,0,41.0,,8,0,14094,63.20%,17,w,31292.09,31292.09,1484.95,1484.95,707.91,777.04,0.0,0,0,17-Mar,778.01,17-Apr,17-Mar,0,41.0,INDIVIDUAL,,,0,0,59784,0,4,0,3,18.0,41727,81.0,0,1,8513,67,22300,0,3,0,4,7473,8206.0,63.2,0,0,153.0,126,19,18,0,19.0,73.0,19.0,73.0,2,3,3,3,7,9,3,7,3,8,0.0,0,0,0,93.3,66.7,0,0,89818,59784,22300,51525,44.95,3,4.527703197461557,50.0
1368,95350863,102376617,30000,30000,30000, 36 months,0.11,11.0,987.72,10+ years,MORTGAGE,400000.0,Source Verified,16-Dec,Current,home_improvement,CA,5,10.93,0,3-Sep,1,57.0,,23,0,69655,54.40%,44,w,28587.39,28587.39,1927.98,1927.98,1412.61,515.37,0.0,0,0,17-Mar,987.72,17-Apr,17-Mar,0,78.0,INDIVIDUAL,,,0,0,646703,4,2,0,1,19.0,91521,,4,6,19351,54,128100,5,1,5,8,29396,32219.0,68.2,0,0,120.0,159,1,1,6,2.0,57.0,1.0,57.0,1,11,14,14,24,6,20,32,14,23,0.0,0,0,5,97.6,35.7,0,0,751068,161176,101200,135871,46.25,10,6.315134036835551,50.0
1369,95557357,102607068,10000,10000,10000, 36 months,0.11,11.0,329.24,10+ years,MORTGAGE,150000.0,Not Verified,16-Dec,Current,debt_consolidation,MI,22,10.35,1,Jun-93,0,0.0,,11,0,15667,54.80%,24,w,9529.13,9529.13,642.66,642.66,470.87,171.79,0.0,0,0,17-Mar,329.24,17-Apr,17-Mar,0,,INDIVIDUAL,,,1,0,295941,1,3,1,3,4.0,32522,77.0,0,2,5356,68,28600,0,0,0,5,26904,12833.0,55.0,0,86,156.0,282,14,4,6,14.0,0.0,19.0,0.0,0,5,5,4,9,7,6,11,5,10,0.0,1,0,1,91.7,60.0,0,0,371425,48189,28500,42000,44.95,10,6.3120637105496025,75.0
1370,95706867,102768595,15000,15000,15000, 36 months,0.13,13.0,503.54,10+ years,RENT,41000.0,Not Verified,16-Dec,Current,debt_consolidation,NV,28,18.35,1,2-Mar,0,7.0,,4,0,9475,69.70%,9,w,14307.76,14307.76,980.54,980.54,692.24,288.3,0.0,0,0,17-Mar,503.54,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,15328,0,1,1,1,7.0,5853,27.0,0,0,5354,44,13600,3,0,1,1,3832,4125.0,69.7,0,0,58.0,177,67,7,0,67.0,,7.0,,0,3,3,3,5,4,3,5,3,4,0.0,0,0,1,77.8,0.0,0,0,35251,15328,13600,21651,43.75,10,6.410675737554786,50.0
1371,95776243,102837965,6675,6675,6675, 36 months,0.16,16.0,234.65,8 years,RENT,29783.0,Source Verified,16-Dec,Current,debt_consolidation,CO,6,24.18,0,2-Aug,0,24.0,39.0,9,1,2338,50.80%,29,f,6381.65,6381.65,454.48,454.48,293.35,161.13,0.0,0,0,17-Mar,234.65,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,10074,0,2,1,1,12.0,7736,45.0,2,4,1071,46,4600,0,2,0,5,1679,182.0,90.4,0,0,127.0,172,11,11,0,23.0,,,,0,2,3,4,8,11,7,18,3,8,0.0,0,0,3,96.3,100.0,1,0,21872,10074,1900,17272,44.95,8,6.642282370153621,50.0
1372,95786385,102848103,12500,12500,12500, 60 months,0.23,23.0,350.52,4 years,RENT,110000.0,Not Verified,16-Dec,Current,debt_consolidation,MT,26,20.0,4,2-Oct,1,17.0,104.0,6,1,187,3%,25,w,12152.56,12152.56,902.55,902.55,347.44,555.11,0.0,0,0,17-Mar,350.52,17-Apr,17-Mar,0,17.0,INDIVIDUAL,,,0,2339,34657,1,3,2,2,5.0,34470,63.0,0,0,140,57,6300,2,2,3,2,5776,6113.0,3.0,0,0,170.0,100,28,5,1,62.0,17.0,5.0,17.0,2,3,3,3,4,15,3,8,3,6,0.0,0,3,2,80.0,0.0,1,0,61078,34657,6300,54778,42.75,4,6.9097594607017,50.0
1373,95826491,102888215,9600,9600,9600, 36 months,0.1,10.0,311.98,< 1 year,RENT,92250.0,Source Verified,16-Dec,Current,credit_card,VA,46,29.1,0,Apr-99,0,51.0,,13,0,17995,92.30%,34,w,9141.89,9141.89,609.97,609.97,458.11,151.86,0.0,0,0,17-Mar,311.98,17-Apr,17-Mar,0,51.0,INDIVIDUAL,,,0,0,184239,2,7,1,4,2.0,166244,89.0,1,2,5792,90,19500,0,6,0,6,14172,239.0,97.5,0,0,183.0,212,6,2,0,26.0,51.0,15.0,51.0,3,2,6,2,8,16,6,18,6,13,0.0,0,0,2,90.3,100.0,0,0,182340,184239,9500,162840,44.95,0,6.246153846153846,50.0
1374,95836652,102898383,25000,25000,25000, 36 months,0.08,8.0,786.19,< 1 year,MORTGAGE,105000.0,Verified,16-Dec,Current,debt_consolidation,MN,23,32.66,0,Feb-99,0,24.0,,12,0,18353,26.90%,37,w,23766.73,23766.73,1543.77,1543.77,1233.27,310.5,0.0,0,0,17-Mar,786.19,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,488520,1,4,0,2,15.0,158660,70.0,0,0,8201,51,68200,0,0,1,3,40710,46499.0,15.0,0,0,181.0,214,31,5,3,31.0,,7.0,,0,1,3,5,7,20,7,14,3,12,0.0,0,0,1,100.0,20.0,0,0,574733,177013,54700,193128,44.95,0,6.096645462088586,25.0
1375,95917593,103001831,1600,1600,1600, 36 months,0.15,15.0,55.46,3 years,RENT,24000.0,Source Verified,16-Dec,Current,other,SC,40,17.75,0,5-Oct,0,24.0,,2,0,4824,96.50%,8,f,1528.61,1528.61,107.59,107.59,71.39,36.2,0.0,0,0,17-Mar,55.46,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,12879,1,1,1,1,5.0,8055,86.0,0,0,0,90,5000,0,3,0,1,6440,,,0,0,125.0,134,61,5,0,,,,,0,0,1,0,1,6,1,2,1,2,0.0,0,0,1,100.0,,0,0,14354,12879,0,9354,43.75,3,6.5443425076452595,25.0
1376,95924056,103015700,6000,6000,5750, 36 months,0.08,8.0,188.69,n/a,OWN,30000.0,Not Verified,16-Dec,Current,credit_card,AL,1,17.76,0,4-Dec,0,24.0,60.0,11,1,6697,19.40%,36,f,5704.01,5466.34,370.51,355.07,295.99,74.52,0.0,0,0,17-Mar,188.69,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,16647,0,1,0,1,18.0,9950,74.0,3,3,2247,35,34600,2,0,1,4,1665,15849.0,28.9,0,0,121.0,136,7,7,3,7.0,,11.0,,1,5,7,6,21,4,10,28,7,11,0.0,0,0,3,94.4,20.0,0,1,48070,16647,22300,13470,47.25,n/a,6.091537701679289,50.0
1377,95927804,103019614,12000,12000,12000, 36 months,0.16,16.0,421.83,10+ years,MORTGAGE,76500.0,Verified,16-Dec,Current,debt_consolidation,IL,13,29.44,0,2-Jun,3,26.0,,21,0,13736,69%,76,w,11472.65,11472.65,817.01,817.01,527.35,289.66,0.0,0,0,17-Mar,421.83,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,252174,1,15,1,1,12.0,83481,71.0,4,8,8689,70,19900,0,3,8,9,12008,4078.0,74.2,0,0,155.0,148,0,0,2,0.0,,0.0,,0,3,4,3,23,30,4,44,4,20,0.0,0,0,5,98.7,66.7,0,0,359523,97217,15800,118165,42.75,10,6.648221987142973,50.0
1378,95929301,103025114,4325,4325,4325, 36 months,0.18,18.0,156.34,7 years,RENT,54000.0,Source Verified,16-Dec,Current,debt_consolidation,CO,6,5.99,0,3-Apr,0,27.0,24.0,7,1,2644,20%,14,w,4140.63,4140.63,301.87,301.87,184.37,117.5,0.0,0,0,17-Mar,156.34,17-Apr,17-Mar,0,27.0,INDIVIDUAL,,,0,178,2644,0,0,0,0,1.0,0,,2,2,1456,20,13200,0,0,0,2,441,9956.0,21.0,0,0,164.0,164,7,7,0,7.0,27.0,,27.0,3,3,3,5,11,0,7,14,3,7,0.0,0,0,2,71.4,20.0,0,1,13200,2644,12600,0,46.25,7,6.77775275838775,50.0
1379,95930512,103023445,14400,14400,14400, 36 months,0.17,17.0,513.33,10+ years,RENT,48000.0,Source Verified,16-Dec,Current,debt_consolidation,NJ,30,25.87,0,8-Nov,1,26.0,,9,0,8544,41.30%,11,w,13776.72,13776.72,992.68,992.68,623.28,369.4,0.0,0,0,17-Mar,513.33,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,35621,0,2,1,1,12.0,27077,76.0,1,2,2216,66,17900,2,0,1,3,3958,7296.0,35.4,0,0,97.0,67,8,8,0,8.0,,5.0,,0,5,7,5,5,4,7,7,7,9,0.0,0,0,2,100.0,20.0,0,0,53410,35621,13300,35510,42.75,10,6.717226435536294,25.0
1380,95973372,103067084,15000,15000,15000, 36 months,0.08,8.0,471.71,< 1 year,MORTGAGE,135000.0,Source Verified,16-Dec,Current,debt_consolidation,FL,9,13.92,0,Apr-00,0,62.0,,17,0,20003,56.50%,35,w,14260.05,14260.05,926.25,926.25,739.95,186.3,0.0,0,0,17-Mar,471.71,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,267417,0,2,0,1,14.0,23730,54.0,0,3,5708,55,35400,2,1,3,4,16714,2200.0,87.8,0,0,143.0,200,23,14,5,24.0,,0.0,,0,4,5,6,13,5,14,23,5,17,0.0,0,0,0,97.1,66.7,0,0,320335,43733,18000,43635,46.25,0,6.097721585671013,50.0
1381,96023791,103117506,12800,12800,12800, 60 months,0.11,11.0,280.8,3 years,MORTGAGE,110000.0,Not Verified,16-Dec,Current,home_improvement,NY,32,30.54,0,5-Oct,3,24.0,,22,0,40352,41%,39,w,12479.87,12479.87,541.35,541.35,320.13,221.22,0.0,0,0,17-Mar,280.8,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,549426,1,5,2,4,12.0,87656,87.0,1,3,13189,58,98500,2,0,7,8,24974,12036.0,67.3,0,0,125.0,134,1,1,3,14.0,,1.0,,0,5,14,6,9,14,16,22,14,22,0.0,0,0,4,100.0,33.3,0,0,623498,128008,36800,100701,40.45,3,4.155145929339478,25.0
1382,96043854,103137571,18000,18000,18000, 36 months,0.1,10.0,584.96,9 years,MORTGAGE,115000.0,Source Verified,16-Dec,Current,debt_consolidation,CA,5,18.74,1,Jun-96,0,15.0,102.0,6,1,5211,42.70%,19,w,17141.04,17141.04,1143.7,1143.7,858.96,284.74,0.0,0,0,17-Mar,584.96,17-Apr,17-Mar,0,17.0,INDIVIDUAL,,,0,0,33284,0,3,0,0,30.0,28073,46.0,0,0,3822,45,12200,0,1,0,0,5547,178.0,95.6,0,0,123.0,246,27,27,2,69.0,,13.0,,0,1,3,1,4,6,3,11,3,6,0.0,0,1,0,89.5,100.0,1,0,100536,33284,4000,88336,43.75,9,6.251367315685845,50.0
1383,96063231,103166944,10000,10000,10000, 36 months,0.11,11.0,329.48,10+ years,MORTGAGE,80000.0,Source Verified,16-Dec,Current,debt_consolidation,AZ,3,8.55,1,4-Aug,0,11.0,,9,0,5229,46.30%,24,w,9529.47,9529.47,643.07,643.07,470.53,172.54,0.0,0,0,17-Mar,329.48,17-Apr,17-Mar,0,11.0,INDIVIDUAL,,,0,0,255972,1,5,1,1,2.0,79885,91.0,1,4,4268,78,11300,0,2,1,6,28441,6071.0,46.3,0,0,148.0,139,12,2,1,12.0,77.0,10.0,11.0,1,2,2,3,5,10,3,11,2,9,0.0,0,1,2,91.7,33.3,0,0,262858,85114,11300,76283,43.75,10,6.321274085725522,50.0
1384,96073520,103157233,8075,8075,8075, 36 months,0.14,14.0,275.95,10+ years,MORTGAGE,132000.0,Not Verified,16-Dec,Current,credit_card,OH,35,11.36,0,5-Sep,2,24.0,,15,0,9979,93.30%,17,w,7709.26,7709.26,536.21,536.21,365.74,170.47,0.0,0,0,17-Mar,275.95,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,127642,0,3,1,1,10.0,22932,60.0,0,2,3316,70,10700,0,1,4,4,9117,178.0,97.9,0,0,135.0,70,15,10,1,22.0,,0.0,,0,7,9,7,7,5,10,10,9,15,0.0,0,0,1,100.0,85.7,0,0,157739,37775,8300,38175,42.45,10,6.500909642207399,25.0
1385,96143855,103237568,30000,30000,30000, 60 months,0.21,21.0,819.9,10+ years,OWN,86000.0,Verified,16-Dec,Fully Paid,debt_consolidation,NJ,30,21.14,0,5-Feb,0,24.0,,8,0,7512,95.10%,11,w,0.0,0.0,31243.4161,31243.42,30000.0,1243.42,0.0,0,0,17-Mar,30513.06,,17-Mar,0,,INDIVIDUAL,,,0,0,356533,1,3,0,1,18.0,32865,56.0,0,1,4329,61,7900,0,1,1,4,44567,300.0,96.1,0,0,53.0,142,19,4,3,19.0,,5.0,,0,3,4,3,3,4,4,4,4,8,0.0,0,0,1,100.0,100.0,0,0,383501,40377,7700,58423,43.75,10,100.0,0.0
1386,96187870,103295227,7000,7000,7000, 36 months,0.11,11.0,230.8,4 years,RENT,67800.0,Verified,16-Dec,Current,debt_consolidation,NY,32,10.87,2,Nov-94,0,7.0,,10,0,8745,58.30%,16,w,6503.95,6503.95,661.13,661.13,496.05,165.08,0.0,0,0,17-Mar,230.8,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,156,21082,0,1,0,0,29.0,12337,66.0,4,6,4103,62,15000,0,0,2,6,2108,1836.0,82.2,0,0,40.0,265,9,9,0,9.0,16.0,9.0,7.0,0,5,7,5,6,2,9,14,7,10,0.0,0,0,4,87.5,60.0,0,0,33797,21082,10300,18797,42.7,4,9.226689000558347,50.0
1387,95931321,103024238,10000,10000,10000, 36 months,0.07,7.0,311.02,8 years,MORTGAGE,130000.0,Source Verified,16-Dec,Current,credit_card,IL,13,6.29,0,Feb-99,0,24.0,,6,0,3247,45.70%,23,w,9501.23,9501.23,625.85,625.85,498.77,127.08,0.0,0,0,17-Mar,325.23,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,3462,105454,0,1,0,0,33.0,7929,35.0,0,0,3094,38,7100,0,2,1,2,17576,1406.0,68.8,0,0,139.0,214,36,7,8,122.0,,9.0,,0,1,2,1,5,6,3,9,2,6,0.0,0,0,1,100.0,0.0,0,0,183579,11176,4500,22479,43.75,8,6.172229903219435,25.0
1388,95183389,102186153,4000,4000,4000, 36 months,0.11,11.0,131.7,8 years,MORTGAGE,35000.0,Source Verified,16-Dec,Current,debt_consolidation,FL,9,33.53,1,Aug-88,2,23.0,,7,0,2751,26.50%,24,w,3811.64,3811.64,257.07,257.07,188.36,68.71,0.0,0,0,17-Mar,131.7,17-Apr,17-Mar,0,23.0,INDIVIDUAL,,,0,0,25998,2,1,0,1,15.0,12918,83.0,2,2,1972,54,10400,0,0,2,3,4333,28.0,98.6,0,0,15.0,340,3,3,0,47.0,33.0,2.0,23.0,0,1,3,1,8,1,4,21,3,7,0.0,0,1,2,83.3,100.0,0,0,48545,25998,2000,15488,36.45,8,6.317600786627335,50.0
1389,95725877,102777592,12000,12000,12000, 60 months,0.13,13.0,276.06,n/a,RENT,50000.0,Not Verified,16-Dec,Current,credit_card,CO,6,29.07,0,May-93,0,24.0,,15,0,12456,15.70%,21,w,11716.09,11716.09,529.64,529.64,283.91,245.73,0.0,0,0,17-Mar,276.06,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,25293,1,1,0,1,18.0,12837,56.0,2,2,2387,25,79200,0,0,0,3,1686,55692.0,17.9,0,0,283.0,213,2,2,0,2.0,,,,0,9,11,11,14,3,14,18,11,15,0.0,0,0,2,100.0,0.0,0,0,102200,25293,67800,23000,46.25,n/a,4.320130665577787,25.0
1390,95836302,102898033,18000,18000,18000, 36 months,0.11,11.0,593.49,10+ years,RENT,112000.0,Verified,16-Dec,Current,debt_consolidation,CA,5,15.92,0,10-Jun,1,24.0,,5,0,12189,93%,7,w,17153.69,17153.69,1158.26,1158.26,846.31,311.95,0.0,0,0,17-Mar,593.49,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,48995,1,2,1,3,5.0,36806,95.0,0,3,6795,94,13100,1,0,1,6,9799,911.0,93.0,0,0,78.0,22,17,5,0,17.0,,5.0,,0,3,3,3,3,4,3,3,3,5,0.0,0,0,1,100.0,100.0,0,0,60505,48995,13100,47405,42.75,10,6.32406750040959,25.0
1391,95497502,102547216,22000,22000,22000, 60 months,0.13,13.0,506.11,8 years,OWN,44000.0,Not Verified,16-Dec,Current,credit_card,SD,41,26.19,0,3-May,0,24.0,,9,0,24501,58.80%,14,w,21479.5,21479.5,971.0,971.0,520.5,450.5,0.0,0,0,17-Mar,506.11,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,0,54730,0,3,0,0,76.0,30229,88.0,0,0,9296,72,41700,1,0,1,0,6081,13620.0,63.9,0,0,86.0,163,53,53,0,55.0,,10.0,,0,4,5,4,6,5,6,9,5,9,0.0,0,0,0,100.0,50.0,0,0,76040,54730,37700,34340,44.95,8,4.325167037861916,25.0
1392,96163274,103256986,8000,8000,8000, 36 months,0.13,13.0,268.56,5 years,MORTGAGE,125000.0,Not Verified,16-Dec,Current,debt_consolidation,MN,23,15.53,0,4-Jan,1,41.0,98.0,31,1,8029,59%,41,w,7630.8,7630.8,522.96,522.96,369.2,153.76,0.0,0,0,17-Mar,268.56,17-Apr,17-Mar,0,47.0,INDIVIDUAL,,,0,2429,143017,2,22,1,2,11.0,134988,97.0,3,5,2423,94,13600,1,0,1,7,4767,1455.0,78.9,0,0,155.0,135,5,5,0,14.0,47.0,6.0,47.0,0,3,6,4,5,28,9,13,6,31,0.0,0,0,4,90.2,75.0,1,0,152286,143017,6900,138686,42.75,5,6.40333660451423,50.0
1393,96013761,103107477,4800,4800,4550, 36 months,0.08,8.0,150.4,6 years,RENT,78000.0,Not Verified,16-Dec,Current,debt_consolidation,FL,9,14.2,0,Jun-96,0,28.0,79.0,13,1,11244,45.30%,20,f,4562.33,4324.71,295.47,280.08,237.67,57.8,0.0,0,0,17-Mar,150.4,17-Apr,17-Mar,0,28.0,INDIVIDUAL,,,0,797,36307,1,2,0,2,20.0,25063,82.0,1,3,1990,66,24800,1,1,4,5,2793,5820.0,52.7,0,0,193.0,246,0,0,0,16.0,,5.0,,3,5,10,5,7,7,11,13,10,13,0.0,0,0,1,84.2,20.0,1,0,55304,36307,12300,30504,44.95,6,6.073708050236772,50.0
1394,95291380,102314524,11000,11000,11000, 60 months,0.15,15.0,261.64,10+ years,OWN,59000.0,Not Verified,16-Dec,Current,home_improvement,CA,5,3.26,0,Aug-84,0,35.0,,7,0,3486,14.40%,30,w,10749.98,10749.98,500.38,500.38,250.02,250.36,0.0,0,0,17-Mar,261.64,17-Apr,17-Mar,0,,INDIVIDUAL,,,0,1069,448913,0,0,0,0,39.0,0,,2,3,3285,18,24200,0,1,0,4,64130,17214.0,16.8,0,0,92.0,346,9,9,5,9.0,36.0,14.0,36.0,0,2,2,3,8,3,5,19,2,7,0.0,0,0,3,70.0,0.0,0,0,476385,4793,20700,0,40.45,10,4.444839541292559,50.0
